serial no,title,link,author
28_03_2024_46,A basic test of legitimacy for elections 2024,https://drive.google.com/file/d/1mpeNwsrnt9V8fHuhQCBw7X3AomIruCWq/view?usp=drivesdk,"[""Kaleeswaram Raj""]"
28_03_2024_47,Don't resurrect death tax,https://drive.google.com/file/d/1TVg7lxWnFrc6Jfrkun8WM9pEresSgW-i/view?usp=drivesdk,"[""Jay V Ojha""]"
28_03_2024_48,An aam adamant dilemma,https://drive.google.com/file/d/1zhXRyV1vX-C4Pw0FeIqB52QE23NihGoz/view?usp=drivesdk,"[""Pranab Dhal Samanta""]"
28_03_2024_49,"Lights, camera, politics and, for some, cut",https://drive.google.com/file/d/1BP0ZXaPcuqfd88oS_sqmD-3FEknOs3uO/view?usp=drivesdk,"[""Nandita Sengupta""]"
28_03_2024_50,"So, who's in the cockpit?",https://drive.google.com/file/d/196p0zJwF2fzXzzuTdXK1zJPcWj5tRKT9/view?usp=drivesdk,"[""Amit Singh""]"
28_03_2024_51,Anti-Xi rumour mill goes into overdrive,https://drive.google.com/file/d/1B8jUvUEOORV0AQRJ2ByqPNDy0UVzSgLn/view?usp=drivesdk,"[""Jayadeva Ranade""]"
28_03_2024_52,"Digital health education shouldn't lose sight of equity, social justice",https://drive.google.com/file/d/1yfaDFO38WgH7YkTqXWWCnOLPgtyla8M6/view?usp=drivesdk,"[""Soham Bhaduri""]"
28_03_2024_53,Economy has a key role in impacting voter choices,https://drive.google.com/file/d/1RTzOVv2mGplum6rsGrS1Jv2RWt9fLdJn/view?usp=drivesdk,"[""Sushma Ramachandran""]"
28_03_2024_54,"Modi's north-east story: A testament to `Sabka Saath, Sabka Vikas' on Viksit Bharat's journey",https://drive.google.com/file/d/1GQa2y7pARktaVoBb9D1vBfgwex9w31qy/view?usp=drivesdk,"[""Anil Agrawal""]"
28_03_2024_55,"Global Happy Index Report: More `tiresome', Eurocentric discrimination against Indians?",https://drive.google.com/file/d/1VlZStG-5O1w6RZom9kws_zZndJMij3or/view?usp=drivesdk,"[""Peter Dash""]"
28_03_2024_56,The story of paan,https://drive.google.com/file/d/1ypxJZldcN6TVAZq0mBXYFVxKMp7-pA7l/view?usp=drivesdk,"[""Anonymous""]"
29_03_2024_1,The missing links,https://drive.google.com/file/d/1IhNqJGkWKM295GTUCe59EeBWZpDkVXNF/view?usp=drivesdk,"[""Raju Mansukhani""]"
29_03_2024_2,The pesky stone in Pakistan's shoe,https://drive.google.com/file/d/1nrp54YjN8xyxFyFYWnontTFLl3mUQ2Dp/view?usp=drivesdk,"[""Khurram Husain""]"
29_03_2024_3,Maritime security has made the country safer,https://drive.google.com/file/d/1By8BXozYTh-sae1jc3nQJRQNAb-4jDpC/view?usp=drivesdk,"[""Aparna George""]"
29_03_2024_4,Quest for joyous progress,https://drive.google.com/file/d/1o5k0x3R44adloDPqICBKqI8Eiuec8Jop/view?usp=drivesdk,"[""Alok Ranjan""]"
29_03_2024_5,Tribute to a spiritual icon,https://drive.google.com/file/d/1Qfszj1GxwnsDLyVp-JQJ2wJ_ovSkcFkw/view?usp=drivesdk,"[""Narendra Modi""]"
29_03_2024_6,"Dandi March: salt, soul and satyagraha",https://drive.google.com/file/d/1UPqHMD8L0yvU8Dck7jueGFvF3gvjDpMo/view?usp=drivesdk,"[""Rajdeep Pathak""]"
29_03_2024_7,Navigating the legal and ethical implications of AI,https://drive.google.com/file/d/1gN873Wj-YSIzh7GUnPeRZrffhP5KSWXF/view?usp=drivesdk,"[""Maneesha Dhir""]"
29_03_2024_8,Quantifying happiness is perplexing,https://drive.google.com/file/d/1VW1rJH_jRhosd2ILYAw5F0b-lZIesjlW/view?usp=drivesdk,"[""Govind Bhattacharjee""]"
29_03_2024_9,What about the anonymous cash donations?,https://drive.google.com/file/d/1b0aXJzJIYAOw0YdODCsBPsprl75vQICP/view?usp=drivesdk,"[""S Murlidharan""]"
29_03_2024_10,Reading fine print of India-EFTA trade deal,https://drive.google.com/file/d/1noOz58GmQYjACvwSVRZ_lWBOIVVbAln1/view?usp=drivesdk,"[""Prabhash Ranjan""]"
29_03_2024_11,CAA and the TMC's solo act blur poll picture in Bengal,https://drive.google.com/file/d/1dDyjJWkdZFCgYhE8YpTsUBFJqpQ7G1GS/view?usp=drivesdk,"[""Suhit K Sen""]"
29_03_2024_12,IRDAI signs off on investor gouging,https://drive.google.com/file/d/1Yygb6uX6d-i0TweWttv68n1w6PV_3Yzg/view?usp=drivesdk,"[""Monika Halan""]"
29_03_2024_13,Understanding India's coal imports,https://drive.google.com/file/d/11ZvRa5YXQ-xIP-b45juQBvlFXY5uTzc0/view?usp=drivesdk,"[""Ashok Sreenivas"", ""Maria Chirayil"", ""Rohit Patwardhan""]"
29_03_2024_14,The countdown to a pandemic treaty,https://drive.google.com/file/d/1oIdacbABMeWHgM_1R_1FHhFGfX55BmCy/view?usp=drivesdk,"[""Kashish Aneja""]"
29_03_2024_15,An avoidable trend at political rallies,https://drive.google.com/file/d/1Ytzq6mfS1yfAZU1BkQE3uMnnLbWbbfou/view?usp=drivesdk,"[""Abhinay Deshpande""]"
29_03_2024_16,Did the electoral bonds scheme enable extortion?,https://drive.google.com/file/d/1cEOjaJbRDzSgteum_WIovb-vg4xsYBCl/view?usp=drivesdk,"[""Subhash Chandra Garg"", ""Anjali Bhardwaj""]"
29_03_2024_17,Measuring internet freedom in India in the last 10 years,https://drive.google.com/file/d/1U-NhBeECrnJca1a5xSqFbnu6eUXs6kxc/view?usp=drivesdk,"[""Gautam Nirmal Doshi"", ""Saumya Kalia"", ""Rhea Gupta""]"
29_03_2024_18,Tech giants facing EU scrutiny,https://drive.google.com/file/d/1-pPnozVuvCuAc3_Lmx642i0uwuHTYscP/view?usp=drivesdk,"[""Saptaparno Ghosh""]"
29_03_2024_19,Gunaa: how a twisted tale conjured by the greatest minds has stood the test of time,https://drive.google.com/file/d/1ozDvDnHWyyRXQqSOJEvfkICmsqefDb4I/view?usp=drivesdk,"[""Gopinath Rajendran""]"
29_03_2024_20,"Crowdsourcing, a good model for delivering services",https://drive.google.com/file/d/1RSPjggL8c0ot2MBPMvSIXw4h60-f1wge/view?usp=drivesdk,"[""Milind Kumar Sharma"", ""Sharad Sharma""]"
29_03_2024_21,India improves on its FTA template,https://drive.google.com/file/d/15q7ash03xQm86_zfienoHBm0k2_ESuIM/view?usp=drivesdk,"[""V S Seshadri""]"
29_03_2024_22,A sheltering tree for women in need,https://drive.google.com/file/d/1_kG-kQ4Z8xY_VYKyP2uqh_k8m2Is9mNs/view?usp=drivesdk,"[""Sathya Saran""]"
29_03_2024_23,Cooperatives- answer to farmers' woes,https://drive.google.com/file/d/1PBt3lPDSj8kKkV3z7jwp4wYq70qj1F82/view?usp=drivesdk,"[""S Adikesavan""]"
29_03_2024_24,Sugar millers seek relief,https://drive.google.com/file/d/1_2W0zJcD-6spg7l0wQLbzubS9gixI9Gi/view?usp=drivesdk,"[""Uppal Shah""]"
29_03_2024_25,Why this fuss about income inequality?,https://drive.google.com/file/d/1tIORPxkMW3bLKMHWtjBsgPan1PmKYppb/view?usp=drivesdk,"[""Rama Bijapurkar""]"
29_03_2024_26,Empowering people to monetise their data,https://drive.google.com/file/d/1Gd7EVqEu66Pp3pF_JZvNJa8vBp-5YFKB/view?usp=drivesdk,"[""Ajay Kumar""]"
29_03_2024_27,The TVS Group's nuclear family pact is path-breaking,https://drive.google.com/file/d/1TdiB1nNmrmTcPOxcwSwIrQPILqOF11cf/view?usp=drivesdk,"[""George Skaria""]"
29_03_2024_28,AI is turning search engines into thought drivers in mutual rivalry,https://drive.google.com/file/d/1jJK-bWSPcf2oQpHo3fU0V23xC1Tm99Rw/view?usp=drivesdk,"[""Jaspreet Bindra""]"
29_03_2024_29,Kahneman's embrace of irrationality enriches us,https://drive.google.com/file/d/1Km_KsLhOXc_uujgQNMhfM5coSt-dpHqA/view?usp=drivesdk,"[""Anonymous""]"
29_03_2024_30,The world of Carnatic music needs to open up further,https://drive.google.com/file/d/10cQPSlsJLei2WcBgJ9zyAaswXYOc06eQ/view?usp=drivesdk,"[""Shalini Umachandran""]"
29_03_2024_31,AI could drive up the neutral rate of interest in an economy,https://drive.google.com/file/d/1dRlvOmW8RBHBIIvVkeT8Fu1OAl-EOsyQ/view?usp=drivesdk,"[""Tyler Cowen""]"
29_03_2024_32,India's 16th Finance Commission faces some daunting challenges,https://drive.google.com/file/d/1AmB7TItuwN7HSiDlFBptkUVVFp3QvEEV/view?usp=drivesdk,"[""Sudipto Mundle""]"
29_03_2024_33,Taking on Big Tech,https://drive.google.com/file/d/1Ab0rR77UjTdT_14QRHZsONp9dFZ1Fsfn/view?usp=drivesdk,"[""Rajat Kathuria""]"
29_03_2024_34,The Punjab exception,https://drive.google.com/file/d/1D4iYcZ7HntRpaGDOJnjbTTE5S9CAwZEF/view?usp=drivesdk,"[""Ashutosh Kumar""]"
29_03_2024_35,The deflator problem,https://drive.google.com/file/d/1qb6RHIHwBHV4FP2nZNum2kxha8U8Cn9I/view?usp=drivesdk,"[""Rajeswari Sengupta""]"
29_03_2024_36,Who's angry over arrest of a CM?,https://drive.google.com/file/d/1ifdkwGdvNMvhtrIf4xhxHCrX3r-xpyat/view?usp=drivesdk,"[""Ruchi Gupta""]"
29_03_2024_37,"From birds to animals on land, sea: what's driving deadly strain of H5N1?",https://drive.google.com/file/d/1if7spnQ-i_kcm3GIetlleb0OMxXIshJh/view?usp=drivesdk,"[""Alind Chauhan""]"
29_03_2024_38,Governor's assent to state laws,https://drive.google.com/file/d/1HN1cptGbr2Qu04BzLdCuLC-ThwbCb9F9/view?usp=drivesdk,"[""Ajoy Sinha Karpuram""]"
29_03_2024_39,Carrying cash during election season: what EC rules say,https://drive.google.com/file/d/1R_9jFL88dEpmMUMBG2sq1zNyX9PQZ9xz/view?usp=drivesdk,"[""Damini Nath""]"
29_03_2024_40,Why Nov-Dec temperatures may decide the rabi output,https://drive.google.com/file/d/1iG4uT2tEguA4k4GAkXkW2YAtNInRqLND/view?usp=drivesdk,"[""Harish Damodaran""]"
29_03_2024_41,Happiness in India,https://drive.google.com/file/d/1RzhW_3JJzrCGeblxVsEJ1OyKG2SnRtdC/view?usp=drivesdk,"[""Nirvikar Singh""]"
29_03_2024_42,Warming to a false dawn,https://drive.google.com/file/d/1DtQDcwOJ-CVGVipRguJOMcYbL6dSnBCW/view?usp=drivesdk,"[""Chandra Bhushan""]"
29_03_2024_43,Environmental federalism crucial for climate action,https://drive.google.com/file/d/1n3dPIh4K5dr5SrMfvKqmXEOr_gKLmRin/view?usp=drivesdk,"[""Amar Patnaik""]"
29_03_2024_44,China and Pakistan locked in embrace they can't quit,https://drive.google.com/file/d/1fsqdXb2aPqlLAAjEXxbv1EbD1dVIvJSn/view?usp=drivesdk,"[""Pinak Ranjan Chakravarthy""]"
29_03_2024_45,Market fix for inequality,https://drive.google.com/file/d/1HMFBaLwCv1FpGIu2wNPvn2EiBpwodRza/view?usp=drivesdk,"[""Dhiraj Nayyar""]"
29_03_2024_46,Consumption conundrum,https://drive.google.com/file/d/1sLcYQbmqf_cuGhbrBT4YUB3-JS2S6Rbw/view?usp=drivesdk,"[""Neelkanth Mishra""]"
29_03_2024_47,Your job is safe if your freedom is,https://drive.google.com/file/d/1WtwzW5RCsVoD_Zl6z1GA12KuHo6aKPDk/view?usp=drivesdk,"[""T K Arun""]"
29_03_2024_48,Hate rears its head on the campus,https://drive.google.com/file/d/1f1MIlTYVZoQdtymv2SexoKm76YD9WwnK/view?usp=drivesdk,"[""Julio Ribeiro""]"
29_03_2024_49,"Once on banned list, Sri Lankan party finds favour with India",https://drive.google.com/file/d/1xJswgIfDDNgwLlSh-W87LRIbzH6wbmdB/view?usp=drivesdk,"[""Ashok K Mehta""]"
29_03_2024_50,India-US consonance on Arunachal riles China,https://drive.google.com/file/d/1cdCz8rK75O0B3TIwn-W-Ghq8q5jPl9xp/view?usp=drivesdk,"[""Abhijit Bhattacharya""]"
29_03_2024_51,Metaphysics of AI policing,https://drive.google.com/file/d/1aOxj42aTWSjZRj-hcp7cRVTIHtp5KdJe/view?usp=drivesdk,"[""B Maria Kumar""]"
29_03_2024_52,India joins the race to mine the deep sea,https://drive.google.com/file/d/1qc5uuQctb-KabEGmNOCD_LcmutF1_Fsz/view?usp=drivesdk,"[""Anonymous""]"
29_03_2024_53,"Deaths from terrorism up 22 percent at 8,352 in 2023",https://drive.google.com/file/d/1SERJ3vh_SxLQ9XIO_RhMWyB6jTUFexyq/view?usp=drivesdk,"[""Anonymous""]"
29_03_2024_54,MARCOS: Fearless guardians of the seas,https://drive.google.com/file/d/1sFMP66w_rU6o41lKm6BjWK9PSWFzRyQL/view?usp=drivesdk,"[""Girish Linganna""]"
29_03_2024_55,"Journey of roti, kapda, makaan in Amrit Kaal",https://drive.google.com/file/d/1yppO0JIFL2eabKdNa71OhujjwolaH9pf/view?usp=drivesdk,"[""Anil Agrawal""]"
29_03_2024_56,"After Modi's blitzkrieg, can the BJP crack South India?",https://drive.google.com/file/d/1XUB8ml5f-18Uvfoef5H1ZS8W7mURLIB5/view?usp=drivesdk,"[""Indranil Banerjie""]"
30_03_2024_1,Getting the news from TikTok and social media: Will bid to ban work?,https://drive.google.com/file/d/1E1bcbSqfKXmOMmn3UhxD1IIp5qXisU5i/view?usp=drivesdk,"[""Farrukh Dhondy""]"
30_03_2024_2,Why isn't rising inequality turning into a poll issue?,https://drive.google.com/file/d/1N448njMfvQwpI3ZbNA5xsuqAGY2CD8rl/view?usp=drivesdk,"[""Patralekha Chatterjee""]"
30_03_2024_3,Regulatory nudges to climate action,https://drive.google.com/file/d/17ID1zk9-m6UioLSSs-EO_6A8CM-DQJpN/view?usp=drivesdk,"[""Ashish Kapur""]"
30_03_2024_4,American Sinophobia,https://drive.google.com/file/d/1j7E8txZfUZW_eDR32W5XfrtTjUGuPCjW/view?usp=drivesdk,"[""Stephen S Roach""]"
30_03_2024_5,Behind Bhutan bonding,https://drive.google.com/file/d/1ZYU56w351SbfFJyJrd9VvE45qIyVO8Yw/view?usp=drivesdk,"[""Jayant Chandel""]"
30_03_2024_6,Test of Philippines,https://drive.google.com/file/d/1liy5JrfFnmoWzXxRBRTkI0A5qJrX-MmZ/view?usp=drivesdk,"[""Bhopinder Singh""]"
30_03_2024_7,Sub-regional focus to fuel Bhutan's plans,https://drive.google.com/file/d/1F2n0UH66vJFsLxSXwxjLAHbisu5paDUm/view?usp=drivesdk,"[""Smruti S Pattanaik""]"
30_03_2024_8,India's green energy comes of age,https://drive.google.com/file/d/1cEbZSZIvJfNfA7RmEiI7B-P3PyRO0Kk_/view?usp=drivesdk,"[""Himani Sabharwal""]"
30_03_2024_9,India's inflation story through time,https://drive.google.com/file/d/1xuV6wJ4DLL6IcMgrZ0zK7iYW8yW2U8b7/view?usp=drivesdk,"[""Prafull Goradia""]"
30_03_2024_10,India's green energy revolution takes a leap forward,https://drive.google.com/file/d/1LN7T6G9CQ39Lz1w8j_Eq6fufVqF7oLtm/view?usp=drivesdk,"[""Kaviraj Singh""]"
30_03_2024_11,Bridging the skill gap in labour-intensive industries,https://drive.google.com/file/d/1IEW2xkXiNaFkjqFODDeOpTP7zV8TI1aw/view?usp=drivesdk,"[""Dinesh Sood""]"
30_03_2024_12,Time for the electorate to shrug off its slumber,https://drive.google.com/file/d/1sJPCdYwm9amubs_wranJel9ZCKqh142M/view?usp=drivesdk,"[""Abhay Mokashi""]"
30_03_2024_13,Bengaluru's water crisis is a wakeup call for all,https://drive.google.com/file/d/1jfcH-paiLSt6Q-Fh2sQKtPblJHGD9K2k/view?usp=drivesdk,"[""Madan Sabnavis""]"
30_03_2024_14,How to future-proof AI regulation,https://drive.google.com/file/d/1xIAm0qc-bzuTHPcDsx9B3PGapReXmqT7/view?usp=drivesdk,"[""Rohit Kumar"", ""Sidharth Deb""]"
30_03_2024_15,"Behave well, great psychonomist",https://drive.google.com/file/d/1r_UfDDHhMFkznL2cMsYBk580lfrwCA6y/view?usp=drivesdk,"[""Atanu Biswas""]"
30_03_2024_16,Life in the golden era,https://drive.google.com/file/d/1pXYuejHhyKaU8oE-s-TsLK5X-RG_c8Nd/view?usp=drivesdk,"[""Rajesh Shukla""]"
30_03_2024_17,"Message of Good Friday, possible origins of name, and date it is observed",https://drive.google.com/file/d/1Gh01LxkxQiSyU8m4PSIsPA3vlFq_aUpa/view?usp=drivesdk,"[""Rishika Singh""]"
30_03_2024_18,Power threat to the bustard,https://drive.google.com/file/d/1qkO-S1BFjKChVBMJfRInyvPvX7Wp60ZJ/view?usp=drivesdk,"[""Jay Mazoomdaar""]"
30_03_2024_19,`Protecting' David's dignity: Italy's heritage code vs. copyright law,https://drive.google.com/file/d/1o8NcBvXGAmB96Wz5u2fzL9AuP3ub78ah/view?usp=drivesdk,"[""Khadija Khan""]"
30_03_2024_20,Why US allowed UNSC resolution on Gaza ceasefire to pass,https://drive.google.com/file/d/1bi7tY0wqUOubB62iJqRkGiGbs2eRe0ys/view?usp=drivesdk,"[""Arun K Singh""]"
30_03_2024_21,Africa at the centre,https://drive.google.com/file/d/1q9fzjRESupozC89GBsXfIW9KPmjXRe6s/view?usp=drivesdk,"[""Veda Vaidyanathan""]"
30_03_2024_22,From special to equal,https://drive.google.com/file/d/1zLx6ssH_qW6LSCbDhGrzHtGlCM1K9l48/view?usp=drivesdk,"[""Amitabh Mattoo""]"
30_03_2024_23,Let them eat rum and cake,https://drive.google.com/file/d/1NnMx8WMtCaHye7ZWPWxNYGk-eU2GD0HI/view?usp=drivesdk,"[""Aakash Joshi""]"
30_03_2024_24,Zero warranty for Modi guarantee,https://drive.google.com/file/d/1ScVevVZAezW2vJJgL8NZ3JD9_maj93GC/view?usp=drivesdk,"[""Derek O'Brien""]"
30_03_2024_25,Looking at 2047 and beyond,https://drive.google.com/file/d/1vHWOc4WsEvKDjKToTQXvcu7o7enuhuSZ/view?usp=drivesdk,"[""Ram Madhav""]"
30_03_2024_26,"The human-dog relationship, conflict and coexistence",https://drive.google.com/file/d/1IrlvX3CEdkpJ2GOdtTVZ0VdHSzrLDaO7/view?usp=drivesdk,"[""Amshuman Dasarathy"", ""Krithika Srinivasan""]"
30_03_2024_27,"Bonds, big money and an imperfect democracy",https://drive.google.com/file/d/1UkYsbE8SHbxtp_rPk0p_nhehQJHnLeZa/view?usp=drivesdk,"[""Arun Kumar""]"
30_03_2024_28,The conundrum of citizenship,https://drive.google.com/file/d/1b3kJxmrvOE1OZKLMrocuCsQZtcnjTTRo/view?usp=drivesdk,"[""Shiv Sahay Singh"", ""Varghese K George""]"
30_03_2024_29,Skills gap in industry must be addressed,https://drive.google.com/file/d/1oWGl2i_hhcA0rUq-AW240LWaroWwFFlO/view?usp=drivesdk,"[""Dinesh Sood""]"
30_03_2024_30,Does LPG subsidy empower women?,https://drive.google.com/file/d/1UPNDrtn9RBSKGIDHBjMlEV7QxKogphC9/view?usp=drivesdk,"[""Richa Mishra""]"
30_03_2024_31,"The mood has changed, misogynists better behave",https://drive.google.com/file/d/1PrgCUhBHLOfHjMbPzjlRjGVmTv1gFnRe/view?usp=drivesdk,"[""Namita Bhandare ""]"
30_03_2024_32,Takeaways from Chipko for today's eco warriors ,https://drive.google.com/file/d/1xQgyv8gBLIx8cqfcsE1-xg_7YZMNDPMG/view?usp=drivesdk,"[""Haritima Bahuguna""]"
30_03_2024_33,"AAP story: Leader in prison, party on the backfoot",https://drive.google.com/file/d/1OJMjwz6o-GBf6tPQKrA_pCz7btPIsjqP/view?usp=drivesdk,"[""Barkha Dutt""]"
30_03_2024_34,The lunar challenges,https://drive.google.com/file/d/1KJYSNQPxv9EVkoveAumuBKZFYCUW9mEL/view?usp=drivesdk,"[""Kumar Abishek""]"
30_03_2024_35,Who threatens the court?,https://drive.google.com/file/d/1wcMLNypuGDX0kEUO9czCYTRA-QbStxkK/view?usp=drivesdk,"[""Shekhar Gupta""]"
30_03_2024_36,May 25: Before and after,https://drive.google.com/file/d/1gQR5RI2DEUqPQqSL7tUFlPFidVqCJjhf/view?usp=drivesdk,"[""Aditi Phadnis""]"
30_03_2024_37,AI could have a surprising effect on interest rates,https://drive.google.com/file/d/1ITRdRWj7GkZ2aYXLadP_gSABKAGZsdML/view?usp=drivesdk,"[""Tyler Cowen""]"
30_03_2024_38,Inequalities in the global health dialogue,https://drive.google.com/file/d/1HpL-QoIijj8FrB7AnTCzr8s2f6HCofCF/view?usp=drivesdk,"[""K Srinath Reddy""]"
30_03_2024_39,Some big fat truths about obesity,https://drive.google.com/file/d/1vfj0YKRcmaYiLW5KzVeZ5PzETj37QHBj/view?usp=drivesdk,"[""Ananya Khera""]"
30_03_2024_40,The science of our biases and choices,https://drive.google.com/file/d/1U66W26kLp8IqgpWPyB1btN8SYiPe55OC/view?usp=drivesdk,"[""Devangshu Datta""]"
30_03_2024_41,"Wangchuk's fast, a national cause",https://drive.google.com/file/d/1aEU4yKou6XBK_nkIWArxqHMxrADtHvA8/view?usp=drivesdk,"[""Rajesh Ramachandran""]"
30_03_2024_42,Bridge the skill gap,https://drive.google.com/file/d/1XK7HFLlEvlXaCjZFXtX45lJI-jWggox3/view?usp=drivesdk,"[""Lakhwinder Singh""]"
30_03_2024_43,Improve lives of poor,https://drive.google.com/file/d/1rEYHfQxFnHasINOcpJtL9OpjPZ2JXct4/view?usp=drivesdk,"[""Parsa Venkateshwar Rao Jr""]"
30_03_2024_44,Declaration of stock position of wheat is now mandatory,https://drive.google.com/file/d/1hSZwFoSzMQlZfDuCEoDYlO7BAhzxzGk0/view?usp=drivesdk,"[""Nivedita Mukherjee""]"
30_03_2024_45,Mining industry: the Amrit Kaal journey,https://drive.google.com/file/d/1wnd_dR695q6SgBEsND5LuDJ6MEDFUwBo/view?usp=drivesdk,"[""Anonymous""]"
30_03_2024_46,Digital marketing: a catalyst for education industry transformation,https://drive.google.com/file/d/1_TOYGIItjZGt7M-oryivUQYhMjAHZgLp/view?usp=drivesdk,"[""Pradeep Kumar""]"
30_03_2024_47,"Sonia, it is said, was never comfortable in film circles",https://drive.google.com/file/d/1KSDpiSowLP0aWF60VYlEPcgMQceIaztI/view?usp=drivesdk,"[""Rasheed Kidwai""]"
31_03_2024_1,Sprouting a sandalwood sapling,https://drive.google.com/file/d/1IiJ-2makT0CSrP3rsmWSuWe67iH8TZb6/view?usp=drivesdk,"[""D Balasubramanian""]"
31_03_2024_2,Tropical cyclones of higher intensity demand a new category,https://drive.google.com/file/d/1fVeGl0zEbyjgL0KXnW_n1HEJg_OSZpZN/view?usp=drivesdk,"[""Madhavan Nair Rajeevan""]"
31_03_2024_3,Will global forest expansion hit tribals?,https://drive.google.com/file/d/1bNXod0MSGEst5ZkcF70Jmwa0_XttiWZu/view?usp=drivesdk,"[""Rahul Karmakar""]"
31_03_2024_4,What happened to the bridge in Baltimore?,https://drive.google.com/file/d/1nqm4JMQ4hudsyqYyVrQX3__dhsqEDD7S/view?usp=drivesdk,"[""Vasudevan Mukunth""]"
31_03_2024_5,Why is unemployment high among the youth?,https://drive.google.com/file/d/1Ly40wK4gPlPPOIRKb85FjAqtbtfxVmI8/view?usp=drivesdk,"[""A M Jigeesh""]"
31_03_2024_6,The dissident vocalist,https://drive.google.com/file/d/1oJQRnW4NySyI4dNbsSagBu1YXvP2sp2s/view?usp=drivesdk,"[""Ramya Kannan""]"
31_03_2024_7,The TikTok Taoiseach,https://drive.google.com/file/d/14pA5gK4d6Dd9-SbhyIIS-ZJ8wLNRSq60/view?usp=drivesdk,"[""Joan Sony Cherian""]"
31_03_2024_8,Daniel Kahneman: An incomplete obituary,https://drive.google.com/file/d/1BXHDYEtg9RdzWiS3-RpuO4rq5hq24p9M/view?usp=drivesdk,"[""Tamoghna Halder""]"
31_03_2024_9,"A World War II story of misplaced panic, scare",https://drive.google.com/file/d/1EW6bIatoNWHvKVo3r-0uvnLECZHIrmhk/view?usp=drivesdk,"[""Karan Thapar""]"
31_03_2024_10,Making the most of the India opportunity,https://drive.google.com/file/d/1jfT530V2dskjgpWytmcR7jFjHLmFeUtY/view?usp=drivesdk,"[""Janmejaya Sinha""]"
31_03_2024_11,1920: the stat of India's election journey,https://drive.google.com/file/d/1ISeOHFncc1eCSramJUs_eZDu4H7HInBG/view?usp=drivesdk,"[""Chakshu Roy""]"
31_03_2024_12,The Sangita Kalanidhi and Carnatic music's great divide,https://drive.google.com/file/d/1jm0wdWTFpuesMx6MAjvnzrjLM-YS2fUj/view?usp=drivesdk,"[""Suanshu Khurana""]"
31_03_2024_13,The final assault on Constitution,https://drive.google.com/file/d/1Y7TGbuYz6J28o3WMaaYEkpXBs61NGJkR/view?usp=drivesdk,"[""P Chidambaram""]"
31_03_2024_14,"`Both Prime Ministers want a FTAÖ Aasaan nahi hai, negotiations abhhi baaki hai, mere dost'",https://drive.google.com/file/d/1i6z8elt_WaXO4f5L91pyu_cPnUbMluFb/view?usp=drivesdk,"[""Alex Ellis"", ""Shubhajit Roy""]"
31_03_2024_15,The truth pills needed to digest the job crisis,https://drive.google.com/file/d/1mlwhl2N0tyed41WPHQ0dSe7UNj1VW3Oh/view?usp=drivesdk,"[""Sutanu Guru""]"
31_03_2024_16,The delicate balance of gender roles,https://drive.google.com/file/d/1Y2muaJ6yZvmMDWR6h4r1yY-2HQJxaa7Z/view?usp=drivesdk,"[""Anuradha Goyal""]"
